Household_repeated_measure_Id	Household_Id	Collection date [EUPATH_0020003]	Anopheles dissected for parity count [EUPATH_0000194]	Anopheles nulliparous count [EUPATH_0000195]	Anopheles parous count [EUPATH_0000196]	Anopheles tested for sporozoites count [EUPATH_0000217]	Bloodfed Anopheles funestus count [EUPATH_0000192]	Bloodfed Anopheles gambiae count [EUPATH_0000193]	Female Anopheles count [EUPATH_0000135]	Female Anopheles funestus count [EUPATH_0000136]	Female Anopheles gambiae count [EUPATH_0000137]	Gravid Anopheles funestus count [EUPATH_0000197]	Gravid Anopheles gambiae count [EUPATH_0000198]	Other female Anopheles species count [EUPATH_0000200]	Sporozoite-pos Anopheles count [EUPATH_0000218]	Unable to assess Anopheles funestus count [EUPATH_0000202]	Unable to assess Anopheles gambiae count [EUPATH_0000203]	Unfed Anopheles funestus count [EUPATH_0000204]	Unfed Anopheles gambiae count [EUPATH_0000205]
hrm_119008702632	h_119008702	2012-09-23	11	0	0	15	0	0	15	3	12	0	1	0	0	0	0	3	11
hrm_119008702633	h_119008702	2012-10-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_119008702634	h_119008702	2012-11-10	17	5	12	24	0	0	24	0	24	0	7	0	1	0	0	0	17
hrm_119008702635	h_119008702	2012-12-16	6	0	6	8	0	0	8	4	4	2	0	0	0	0	0	2	4
hrm_119008702636	h_119008702	2013-01-04	1	0	1	14	0	0	14	4	9	1	3	1	0	0	0	3	6
hrm_119008702637	h_119008702	2013-02-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_119008702638	h_119008702	2013-03-23	0	0	0	45	0	0	45	2	43	1	7	0	0	0	0	1	36
hrm_119008702639	h_119008702	2013-04-16	19	7	12	50	0	0	210	12	198	1	28	0	1	0	0	11	170
hrm_119008702640	h_119008702	2013-06-04	9	2	7	50	0	0	96	16	80	0	4	0	1	0	0	16	76
hrm_119008702641	h_119008702	2013-06-22	5	2	3	40	0	0	40	4	36	0	3	0	0	0	0	4	33
hrm_119008702642	h_119008702	2013-08-02	2	0	2	2	0	0	2	0	1	0	0	1	0	0	0	0	1
hrm_119008702643	h_119008702	2013-08-26	4	0	4	5	0	0	5	1	4	0	1	0	0	0	0	1	3
hrm_119008702644	h_119008702	2013-09-06	0	0	0	7	0	0	7	0	7	0	1	0	0	0	0	0	6
hrm_119008702645	h_119008702	2013-10-18	0	0	0	11	0	0	11	1	10	0	1	0	0	0	0	1	9
hrm_119008702646	h_119008702	2013-11-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_119008702647	h_119008702	2013-12-16	3	0	3	4	0	0	4	0	4	0	1	0	0	0	0	0	3
hrm_119008702648	h_119008702	2014-01-12	9	6	3	14	0	0	14	11	3	0	0	0	1	0	0	11	3
hrm_119008702649	h_119008702	2014-02-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_119008702650	h_119008702	2014-03-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_119008702651	h_119008702	2014-04-28	12	5	7	30	0	0	49	2	47	0	6	0	0	0	0	2	41
hrm_119008702652	h_119008702	2014-05-10	5	2	3	30	0	0	46	0	46	0	1	0	0	0	0	0	45
hrm_119008702653	h_119008702	2014-06-14	1	0	1	21	0	0	21	0	21	0	4	0	0	0	0	0	17
hrm_119008702654	h_119008702	2014-07-26	2	0	2	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_119008702655	h_119008702	2014-08-24	0	2	0	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_119008702656	h_119008702	2014-09-11	3	1	2	3	0	0	3	3	0	0	0	0	0	0	0	3	0
hrm_119008702657	h_119008702	2014-10-13	3	3	0	3	0	0	3	1	2	0	0	0	0	0	0	1	2
hrm_119008702658	h_119008702	2014-11-23	5	3	2	30	0	0	50	1	49	0	3	0	2	0	0	1	46
hrm_119008702659	h_119008702	2014-12-13	0	0	0	32	0	0	32	10	22	3	3	0	0	0	0	7	19
hrm_119008702660	h_119008702	2015-01-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_119008702661	h_119008702	2015-02-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_119008702662	h_119008702	2015-03-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_119008702663	h_119008702	2015-04-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_119008702664	h_119008702	2015-05-20	5	1	4	50	0	0	50	2	48	0	1	0	1	0	0	2	47
hrm_119008702665	h_119008702	2015-06-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_119008702666	h_119008702	2015-07-16	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_119008702667	h_119008702	2015-08-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_119008702668	h_119008702	2015-09-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_119008702669	h_119008702	2015-10-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_119008702670	h_119008702	2015-11-17	3	0	3	4	0	0	4	0	4	0	1	0	0	0	0	0	3
hrm_119008702671	h_119008702	2015-12-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_119008702672	h_119008702	2016-01-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_119008702673	h_119008702	2016-02-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_119008702674	h_119008702	2016-03-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_119008702675	h_119008702	2016-04-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_119008702676	h_119008702	2016-05-27	3	0	3	5	0	0	5	0	5	0	2	0	0	0	0	0	3
hrm_119008702677	h_119008702	2016-06-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_119008702678	h_119008702	2016-08-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_119008702679	h_119008702	2016-08-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_119008702680	h_119008702	2016-09-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_119008702681	h_119008702	2016-10-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_119008702682	h_119008702	2016-11-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_119008702683	h_119008702	2017-01-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_119008702684	h_119008702	2017-01-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_119008702685	h_119008702	2017-02-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_119008702686	h_119008702	2017-03-27	5	3	2	5	0	0	5	0	5	0	0	0	0	0	0	0	5
hrm_119008702687	h_119008702	2017-04-16	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_119008702688	h_119008702	2017-05-29	15	7	8	20	0	1	20	1	19	0	0	0	0	0	3	1	15
hrm_119008702689	h_119008702	2017-06-26	4	1	3	5	0	1	5	0	5	0	0	0	0	0	0	0	4
hrm_120000201621	h_120000201	2011-10-27	70	9	61	50	0	0	75	0	73	0	5	2	1	0	0	0	68
hrm_120000201622	h_120000201	2011-11-11	25	2	23	50	0	0	96	3	90	0	16	3	2	0	0	3	74
hrm_120000201623	h_120000201	2011-11-30	0	0	0	50	0	0	87	0	86	0	5	1	0	0	0	0	81
hrm_120000201624	h_120000201	2012-01-18	0	0	0	50	0	0	113	49	64	5	3	0	2	0	0	44	61
hrm_120000201625	h_120000201	2012-02-09	9	2	7	9	0	0	9	5	4	0	0	0	0	0	0	5	4
hrm_120000201626	h_120000201	2012-03-06	5	0	5	5	0	0	5	0	5	0	0	0	0	0	0	0	5
hrm_111008001638	h_111008001	2013-03-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_111008001639	h_111008001	2013-04-05	1	0	1	2	0	0	2	1	1	0	1	0	0	0	0	1	0
hrm_111008001640	h_111008001	2013-05-05	0	0	0	13	0	0	13	7	0	0	0	6	0	0	0	7	0
hrm_111008001641	h_111008001	2013-06-13	10	2	8	50	0	0	67	9	58	0	1	0	1	0	0	9	57
hrm_111008001642	h_111008001	2013-07-09	2	0	2	23	0	0	23	2	21	0	3	0	1	0	0	2	18
hrm_111008001643	h_111008001	2013-08-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_111008001644	h_111008001	2013-09-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_111008001645	h_111008001	2013-10-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_111008001646	h_111008001	2013-11-12	1	0	1	2	0	0	2	0	2	0	1	0	0	0	0	0	1
hrm_111008001647	h_111008001	2013-12-11	5	0	5	6	0	0	6	1	5	0	1	0	0	0	0	1	4
hrm_111008001648	h_111008001	2014-01-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_111008001649	h_111008001	2014-02-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_111008001650	h_111008001	2014-03-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_111008001651	h_111008001	2014-04-27	0	0	0	30	0	0	34	0	34	0	1	0	0	0	0	0	33
hrm_111008001652	h_111008001	2014-05-21	4	0	4	4	0	0	4	0	4	0	0	0	0	0	0	0	4
hrm_111008001653	h_111008001	2014-06-24	0	0	0	28	0	0	28	1	27	0	4	0	0	0	0	1	23
hrm_111008001654	h_111008001	2014-07-10	6	0	6	19	0	2	19	3	16	0	2	0	1	0	0	3	12
hrm_111008001655	h_111008001	2014-08-07	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_112000801621	h_112000801	2011-10-26	30	3	27	30	0	0	30	0	30	0	0	0	0	0	0	0	30
hrm_112000801622	h_112000801	2011-11-12	0	0	0	50	0	0	78	23	54	0	1	1	1	0	0	23	53
hrm_112000801623	h_112000801	2011-12-08	3	1	2	50	0	0	83	3	79	0	6	1	0	0	0	3	73
hrm_112000801624	h_112000801	2012-01-30	0	0	0	10	0	0	10	5	5	0	0	0	0	0	0	5	5
hrm_112000801625	h_112000801	2012-02-22	5	1	4	5	0	0	5	0	5	0	0	0	0	0	0	0	5
hrm_112000801626	h_112000801	2012-03-02	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_112000801627	h_112000801	2012-03-28	1	0	1	2	0	0	2	0	2	0	1	0	0	0	0	0	1
hrm_112000801628	h_112000801	2012-04-28	0	0	0	7	0	0	7	0	7	0	1	0	0	0	0	0	6
hrm_112000801629	h_112000801	2012-06-19	0	0	0	50	0	0	63	7	56	0	0	0	1	0	0	7	56
hrm_112000801630	h_112000801	2012-07-23	0	0	0	13	0	0	13	1	12	0	3	0	0	0	0	1	9
hrm_112000801631	h_112000801	2012-09-01	3	0	3	3	0	0	3	2	1	0	0	0	0	0	0	2	1
hrm_112000801632	h_112000801	2012-09-05	13	4	9	14	0	0	14	7	7	1	0	0	2	0	0	6	7
hrm_112000801633	h_112000801	2012-11-06	1	0	1	2	0	0	2	0	2	0	1	0	0	0	0	0	1
hrm_112000801634	h_112000801	2012-11-02	14	5	9	18	0	0	18	2	16	0	4	0	1	0	0	2	12
hrm_112000801635	h_112000801	2012-12-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_112000801636	h_112000801	2013-01-08	0	0	0	25	0	0	25	9	16	2	3	0	0	0	0	7	13
hrm_112000801637	h_112000801	2013-02-15	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_112000801638	h_112000801	2013-03-11	2	2	0	2	0	0	2	1	1	0	0	0	0	0	0	1	1
hrm_112000801639	h_112000801	2013-04-24	7	0	7	50	0	0	154	0	154	0	5	0	0	0	0	0	149
hrm_112000801640	h_112000801	2013-06-04	0	0	0	50	0	0	96	9	87	0	13	0	1	0	0	9	74
hrm_112000801641	h_112000801	2013-06-20	10	4	6	50	0	0	82	9	73	2	8	0	2	0	0	7	65
hrm_112000801642	h_112000801	2013-08-02	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0
hrm_112000801643	h_112000801	2013-08-17	5	0	5	5	0	0	5	0	5	0	0	0	0	0	0	0	5
hrm_112000801644	h_112000801	2013-09-18	0	0	0	11	0	0	11	6	5	3	0	0	0	0	0	3	5
hrm_112000801645	h_112000801	2013-10-19	0	0	0	12	0	0	12	5	7	1	1	0	0	0	0	4	6
hrm_112000801646	h_112000801	2013-11-09	3	0	3	30	0	0	40	10	30	1	1	0	0	0	0	9	29
hrm_112000801647	h_112000801	2013-12-25	0	0	0	7	0	0	7	7	0	1	0	0	0	0	0	6	0
hrm_112000801648	h_112000801	2014-01-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_112000801649	h_112000801	2014-02-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_112000801650	h_112000801	2014-03-27	2	0	2	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_112000801651	h_112000801	2014-04-05	0	0	0	14	0	0	14	0	14	0	3	0	0	0	0	0	11
hrm_112000801652	h_112000801	2014-05-26	6	3	3	30	0	0	55	0	55	0	0	0	0	0	0	0	55
hrm_112000801653	h_112000801	2014-06-17	2	0	2	30	0	0	37	0	37	0	0	0	0	0	0	0	37
hrm_112000801654	h_112000801	2014-07-27	0	0	0	11	0	0	11	6	5	3	1	0	0	0	0	3	4
hrm_112000801655	h_112000801	2014-08-20	1	1	1	3	0	0	3	3	0	2	0	0	0	0	0	1	0
hrm_112000801656	h_112000801	2014-09-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_112000801657	h_112000801	2014-10-26	2	0	2	22	0	3	22	3	18	0	2	1	0	0	0	3	13
hrm_112000801658	h_112000801	2014-11-12	5	1	4	30	0	0	33	9	24	0	0	0	1	0	0	9	24
hrm_112000801659	h_112000801	2014-12-16	5	1	4	13	0	0	13	4	8	1	2	1	0	0	0	3	6
hrm_112000801660	h_112000801	2015-01-15	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0
hrm_112000801661	h_112000801	2015-02-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_112000801662	h_112000801	2015-03-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_112000801663	h_112000801	2015-04-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_112000801664	h_112000801	2015-05-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_112000801665	h_112000801	2015-06-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_112000801666	h_112000801	2015-07-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_112000801667	h_112000801	2015-08-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_112000801668	h_112000801	2015-09-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_112000801669	h_112000801	2015-10-21	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0
hrm_112000801670	h_112000801	2015-11-12	8	1	7	10	0	0	10	0	10	0	2	0	0	0	0	0	8
hrm_112000801671	h_112000801	2015-12-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_112000801672	h_112000801	2016-01-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_112000801673	h_112000801	2016-02-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_112000801674	h_112000801	2016-03-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_112000801675	h_112000801	2016-04-22	1	0	1	4	0	2	4	0	4	0	1	0	0	0	0	0	1
hrm_112000801676	h_112000801	2016-05-15	0	0	0	34	0	0	34	0	34	0	6	0	0	0	0	0	28
hrm_112000801677	h_112000801	2016-06-23	0	0	0	10	0	0	10	0	10	0	0	0	0	0	0	0	10
hrm_112000801678	h_112000801	2016-07-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_112000801679	h_112000801	2016-08-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_112000801680	h_112000801	2016-09-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_112000801681	h_112000801	2016-10-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_112000801682	h_112000801	2016-11-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_112000801683	h_112000801	2016-12-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_112000801684	h_112000801	2017-01-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_112000801685	h_112000801	2017-02-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_112000801686	h_112000801	2017-03-05	2	1	1	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_112000801687	h_112000801	2017-04-02	3	1	2	4	0	1	4	0	4	0	0	0	0	0	0	0	3
hrm_112000801688	h_112000801	2017-05-06	37	15	22	50	0	14	58	0	58	0	0	0	0	0	7	0	37
hrm_112000801689	h_112000801	2017-06-07	3	1	2	4	0	1	4	0	4	0	0	0	0	0	0	0	3
hrm_114001102621	h_114001102	2011-10-10	0	0	0	50	0	0	154	0	154	0	1	0	0	0	0	0	153
hrm_114001102622	h_114001102	2011-11-06	0	0	0	50	0	1	203	0	202	0	9	1	1	0	0	0	192
hrm_114001102623	h_114001102	2011-12-05	8	1	7	50	0	0	217	4	212	0	12	1	2	0	0	4	200
hrm_114001102624	h_114001102	2012-01-22	0	0	0	15	0	0	15	2	13	2	0	0	1	0	0	0	13
hrm_114001102625	h_114001102	2012-02-09	4	0	4	4	0	0	4	0	4	0	0	0	0	0	0	0	4
hrm_114001102626	h_114001102	2012-04-03	2	1	1	2	0	0	2	1	1	0	0	0	0	0	0	1	1
hrm_114001102627	h_114001102	2012-03-27	30	4	26	36	0	0	36	5	31	0	6	0	1	0	0	5	25
hrm_114001102628	h_114001102	2012-05-06	2	0	2	41	0	0	41	0	41	0	0	0	0	0	0	0	41
hrm_114001102629	h_114001102	2012-05-30	15	1	14	50	0	0	555	1	554	0	7	0	1	0	0	1	547
hrm_114001102630	h_114001102	2012-07-03	6	0	6	50	0	0	174	6	168	1	4	0	1	0	0	5	164
hrm_114001102631	h_114001102	2012-08-12	0	0	0	30	0	0	30	7	22	2	3	1	1	0	0	5	19
hrm_114001102632	h_114001102	2012-08-29	3	0	3	50	0	1	51	13	38	0	0	0	0	0	0	13	37
hrm_114001102633	h_114001102	2012-10-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_114001102634	h_114001102	2012-11-07	8	2	6	50	0	0	149	6	143	0	4	0	0	0	0	6	139
hrm_114001102635	h_114001102	2012-12-01	5	0	5	50	0	0	160	43	116	6	9	1	4	0	0	37	107
hrm_114001102636	h_114001102	2013-01-12	3	1	2	50	0	0	58	28	30	4	4	0	1	0	0	24	26
